,date,year,month,day,title,nouns_title,press,contents
566,2021-05-28,2021,5,28,"DGB대구은행 임성훈 은행장, 생활 속 탈 플라스틱 실천 운동 캠페인 '고고 챌...",DGB 대구 은행 임성훈 은행 생활 플라스틱 실천 운동 캠페인 고고 채다,국제뉴스,"사진제공=DGB대구은행 DGB대구은행 임성훈 은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 '고고챌린지'에 참여하고, 다음 릴레이 주자로 김한식 대구..."
567,2021-05-28,2021,5,28,"DGB대구은행, '중도입국 아동 청소년 후원' 라온학교 기부금 전달",DGB 대구 은행 중도 입국 아동 청소년 후원 학교 부금 전달,국제뉴스,DGB대구은행 전경 DGB대구은행(은행장 임성훈)은 국내 다문화 가정의 중도입국 청소년들의 교육 후원을 위해 라온학교에 교육사업 후원금을 전달했다고 밝혔다. 지난해 설립된 라온학교는 이주노동자 급증에 따라...
568,2021-05-28,2021,5,28,[금융소식]임성훈 대구은행장 탈 플라스틱 실천 ‘고고 챌린지’ 동참,금융 소식 임성훈 은행 플라스틱 실천 고고 채다 린지 동참,쿠키뉴스,(DGB대구은행 제공) 2021.05.28 DGB대구은행은 임성훈 은행장이 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고 챌린지’에 참여했다고 28일 밝혔다. 고고 챌린지는 플라스틱 사용을...
569,2021-05-28,2021,5,28,"우리은행장 권광석 대구은행장 임성훈, 탈플라스틱 고고챌린지 동참",우리은행 광석 은행 임성훈 플라스틱 고고 채다 린지 동참,비즈니스포스트,"&lt;우리은행, DGB대구은행&gt; 권광석 우리은행장과 임성훈 대구은행장이 탈플라스틱 실천운동 캠페인에 동참했다. 우리은행과 대구은행은 각각 권 행장과 임 행장이 생활 속에서 플라스틱 사용을 줄이고 대체하는 켐페인..."
570,2021-05-28,2021,5,28,"임성훈 대구은행장, 탈플라스틱 캠페인 '고고 챌린지' 참여",임성훈 은행 플라스틱 캠페인 고고 채다 린지 참여,글로벌이코노믹,임성훈 DGB대구은행장이 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈플라스틱 실천운동 캠페인 '고고 챌린지'에 동참했다고 28일 밝혔다. 임 은행장은 다음 릴레이 주자로 김한식 대구·경북지방중소벤처기업청장...
571,2021-05-28,2021,5,28,"DGB대구은행 임성훈 은행장, 생활 속 탈(脫) 플라스틱 실천 운동 캠페인 ‘고...",DGB 대구 은행 임성훈 은행 생활 플라스틱 실천 운동 캠페인,시사뉴스,"DGB대구은행 임성훈 은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고챌린지’에 참여하고, 다음 릴레이 주자로 김한식 대구·경북지방중소벤처기업청장, 김세환..."
572,2021-05-28,2021,5,28,"[포토] 임성훈 대구은행장, 탈 플라스틱 운동 '고고챌린지' 동참",포토 임성훈 은행 플라스틱 운동 고고 채다 린지 동참,신아일보,"임성훈 DGB대구은행장이 28일 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈 플라스틱 실천 운동 캠페인 '고고챌린지'에 참여하고, 다음 릴레이 주자로 김한식 대구·경북지방중소벤처기업청장과 김세환..."
573,2021-05-28,2021,5,28,"임성훈 대구은행장, '고고 챌린지' 동참…""생활 속 탈 플라스틱 실천""",임성훈 은행 고고 채다 린지 동참 생활 플라스틱 실천,위클리오늘,임성훈 DGB대구은행장이 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈 플라스틱 실천 운동 캠페인 '고고챌린지'에 참여했다. [사진=DGB대구은행] 임성훈 DGB대구은행장이 생활 속에서 플라스틱 사용을 줄이고...
574,2021-05-28,2021,5,28,"임성훈 대구은행장, 탈 플라스틱 ‘고고 챌린지’ 동참",임성훈 은행 플라스틱 고고 채다 린지 동참,한국금융신문,DGB대구은행은 임성훈 은행장이 환경부가 주관하는 탈 플라스틱 캠페인 ‘고고 챌린지’에 동참했다고 28일 밝혔다. 고고 챌린지는 생활 속에서 플라스틱 사용을 줄이고 대체하는 환경부 주관 탈 플라스틱 실천 운동...
575,2021-05-29,2021,5,29,"DGB대구은행, ‘중도입국 아동 청소년 후원’ 라온학교 기부금 전달",DGB 대구 은행 중도 입국 아동 청소년 후원 학교 부금 전달,CNB뉴스,(사진=DGB대구은행 제공) DGB대구은행은 국내 다문화 가정의 중도입국 청소년들의 교육 후원을 위해 라온학교에 교육사업 후원금을 전달했다고 28일 밝혔다. 지난해 설립된 라온학교는 이주노동자 급증에 따라 증가하는...
576,2021-05-29,2021,5,29,"임성훈 대구은행장, 탈(脫) 플라스틱 실천 캠페인 ‘고고 챌린지’ 동참",임성훈 은행 플라스틱 실천 캠페인 고고 채다 린지 동참,CNB뉴스,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 고고챌린지에 참여한 임성훈 DGB대구은행장. (사진=DGB대구은행 제공) 임성훈 DGB대구은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인..."
577,2021-05-29,2021,5,29,"임성훈 DGB 대구은행장 , '고고 챌린지' 캠페인 동참",임성훈 DGB 은행 고고 채다 린지 캠페인 동참,퍼블릭뉴스,퍼블릭뉴스 김성현 기­자 임성훈 DGB대구은행 은행장은 박판우 대구교육대학교 총장의 지명으로 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고챌린지’에 참여했다. 본...
578,2021-05-29,2021,5,29,"DGB대구은행, '중도입국 아동 청소년 후원' 라온학교 기부금 전달",DGB 대구 은행 중도 입국 아동 청소년 후원 학교 부금 전달,더퍼블릭,DGB대구은행은 국내 다문화 가정의 중도입국 청소년들의 교육 후원을 위해 라온학교에 교육사업 후원금을 전달했다고 밝혔다. 지난해 설립된 라온학교는 이주노동자 급증에 따라 증가하는 중국입국아동청소년들의 공교육...
579,2021-05-29,2021,5,29,"DGB대구은행 임성훈 은행장, 탈 플라스틱 실천 캠페인 '고고 챌린지' 동참",DGB 대구 은행 임성훈 은행 플라스틱 실천 캠페인 고고 채다 린지 동참,더퍼블릭,"DGB대구은행 임성훈 은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고챌린지’에 참여하고, 다음 릴레이 주자로 김한식 대구·경북지방중소벤처기업청장, 김세환..."
580,2021-05-29,2021,5,29,"임성훈 DGB 대구은행장 , '고고 챌린지' 캠페인 동참",임성훈 DGB 은행 고고 채다 린지 캠페인 동참,아주경제,한영훈 기자 han@ajunews.com 임성훈 DGB대구은행장이 ‘고고챌린지’에 참여했다. 이는 환경부가 주관하는 탈(脫) 플라스틱 실천 운동 캠페인이다. 앞서 박판우 대구교육대학교 총장의 지명으로 참여하게 됐다....
581,2021-05-29,2021,5,29,"DGB대구은행 임성훈 은행장, 탈 플라스틱 실천 운동 ‘고고 챌린지’ 참여",DGB 대구 은행 임성훈 은행 플라스틱 실천 운동 고고 채다 린지 참여,뉴데일리,뉴데일리 강승탁 기자 = DGB대구은행 임성훈 은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고챌린지’에 참여했다. 임성훈 은행장은 다음 릴레이 주자로 김한식 대구...
582,2021-05-30,2021,5,30,임성훈 대구은행장 脫플라스틱 챌린지,임성훈 은행 플라스틱 채다 린지,경북도민일보,"DGB대구은행 임성훈 은행장이 환경부가 주관하는 탈 플라스틱 캠페인 '고고 챌린지'에 동참했다고 28일 밝혔다. 고고챌린지는 생활 속에서 플라스틱을 줄이기 위해 하지 말아야 할 한 가지를 거부하고, 해야할 한가지를..."
583,2021-05-30,2021,5,30,"DGB대구은행, 라온학교에 교육사업 기부금 기탁",DGB 대구 은행 학교 교육 사업 부금 기탁,경상매일신문,DGB대구은행은 국내 다문화 가정의 중도입국 청소년들의 교육 후원을 위해 라온학교에 교육사업 후원금을 전달했다. 지난해 설립된 라온학교는 이주노동자 급증에 따라 증가하는 중국입국아동청소년들의 공교육 진입...
584,2021-05-30,2021,5,30,"임성훈 DGB대구은행장, 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고 챌린지’ 동...",임성훈 DGB 은행 플라스틱 실천 운동 캠페인 고고 채다 린지,경상매일신문,"DGB대구은행 임성훈 은행장은 생활 속에서 플라스틱 사용을 줄이고 대체하는 탈(脫) 플라스틱 실천 운동 캠페인 ‘고고챌린지’에 참여하고, 다음 릴레이 주자로 김한식 대구·경북지방중소벤처기업청장, 김세환..."
585,2021-05-31,2021,5,31,"하이투자증권, 도곡 WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,연합인포맥스,이중 강남 WM센터와 대구 WM센터는 DGB대구은행과 함께 복합점포로 운영한다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB 서비스와 공동자산관리 등 금융 솔루션 제공을 위해 점포를...
586,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,이투데이,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를...
587,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈…기념 이벤트도 진행",하이 투자 증권 도곡 WM 센터 확장 이전 오픈 기념 이벤트 진행,e대한경제,이 중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 프라이빗뱅커(PB)서비스와 공동자산관리 등 금융솔루션...
588,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,라이센스뉴스,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를...
589,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,서울파이낸스,이 중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를...
590,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,서울경제TV,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다.하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를...
591,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,한국금융신문,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 PB(프라이빗뱅킹) 서비스와 공동자산관리 등 금융솔루션을 제공하기 위해 점포를...
592,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,뉴스핌,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권 도곡WM센터 입구 [사진=하이투자증권] 하이투자증권 도곡WM센터는 확장 이전 오픈을 기념해 오는 7월 30일까지 신규 고객...
593,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,현대경제신문,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를...
594,2021-05-31,2021,5,31,[표] 6월 및 중장기 달러-원 전망-②,6월 장기 달러 전망,연합인포맥스,◆이응주 DGB대구은행 차장 5월 상반월 중 4월 미 CPI 결과에 따라 시장이 다소 충격이 있었고 MSCI 리밸런싱 등으로 증시에서의 외인 순매도가 이어진 점 등으로 스텝이 조금 엇박자가 났으나 글로벌 달러의 약세 기조는...
595,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,메트로신문,이중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 프라이빗뱅커(PB) 서비스와 공동자산관리 등 금융솔루션...
596,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,뉴데일리,이 중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영하고 있다. 이 회사는 DGB대구은행과의 협업을 바탕으로 차별화되고 전문화된 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를 대형...
597,2021-05-31,2021,5,31,"하이투자증권, 도곡WM센터 확장 이전 오픈",하이 투자 증권 도곡 WM 센터 확장 이전 오픈,헤럴드경제,"이 중 강남WM센터와 대구WM센터는 DGB대구은행과 함께 복합점포로 운영한다. 하이투자증권은 DGB대구은행과의 협업을 바탕으로 PB서비스와 공동자산관리 등 금융솔루션 제공을 위해 점포를 대형 거점WM센터, 복합 점포..."
