,date,year,month,day,press,nouns_contents,label
2790,2020-01-22,2020,1,22,경북일보,DGB 대구 은행 문 경 지점 20일 지역 내 저 소득 층 을 위해 1000만 원 상당 전통 시장 온누리상품권 을 문경시 기탁 DGB 금융 그룹 대구 은행 문 경 지점 매년 우리 주위 이웃 을 위해 성금 장학금 을 기탁 등,1
2791,2022-04-11,2022,4,11,아시아투데이,DGB 대 구 은행 코리아세븐 금융 유통 결합 되다 원스톱 서비스 제공 하고 양사 브랜드 협업 따르다 시너지 제 위해 공동 업무 협약 을 체결 11일 밝히다 지난 8일 대구 은행 본점 에서 체결 되다 협약 식 에서,1
2792,2020-03-03,2020,3,3,이투데이,지난 주 성금 을 모으다 전달 DGB 대구 은행 직원 을 제외 DGB 금융 그룹 계 열사 직원 을 대상 자발 적 모금 조성 되다 성금 대구광역시 자원봉사 센터 경상북도 자원봉사 센터 코로나 19 관계자 지원 물품,1
2793,2021-10-28,2021,10,28,더밸류뉴스,대구시 수성구 DGB 대구 은행 본점 사진 DGB 대구 은행 3분 기까지의 누 계 실적 매출 액 3조 9939억원 영업 이익 6121억원 당 기 순이익 4564억원 을 기록 매출 액 전 년 동 기 대비 106% 감소 영업 이익,-1
2794,2019-08-07,2019,8,7,데이터뉴스,이다 BNK 경남 은행 순이익 104% 해당 221억 원 DGB 대 구 은행 137% 달 202억 원 DGB 대 구 은행 117% 308억 원 을 사회 공 헌 활동 비 로 사용 BNK 부산 은행 지방 은행 가운데 가장 많다 비용 을,1
2795,2020-07-16,2020,7,16,아시아투데이,DGB 대 구 은행 초복 을 맞다 지역 민 건강하다 여름 나기 격려 위해 16일 구미 종합 사회 복지관 에서 복 福 삼계탕 나눔 행사 진행 밝히다 DGB 대 구 은행 하절 기 지역 민 을 위해 무료 삼계탕 나눔 을 해오다,1
2796,2022-03-28,2022,3,28,SBS Biz,DGB 대 구 은행 전세 자금 대출 금리 인하 하고 지난해 시작 되다 일시 취급 제한 조치 해제 대 구 은행 지난 21일 부터 전세 자금 대출 신청 일 이나 취급 제한 등 관련 제한 을 해제 오늘 28일,1
2797,2021-10-12,2021,10,12,시장경제신문,사진 DGB 대구 은행 제공 DGB 대 구 은행 대 구제 3 산업 단지 관리 공단 지역 기업 지원 네트워크 구축 지역 상생 기반 을 위해 12일 산업 구조 고도화 및 ESG 경영 기 반 조성 을 위 업무 협약 을 체결 밝히다 지역,1
2798,2021-03-20,2021,3,20,한스경제,김태오 DGB 금융 그룹 회장 어린이 교통 안전 릴레이 채다 린지 참여 DGB 대구 은행 제공 김태오 DGB 금융 그룹 회장 어린이 교통 안전 릴레이 채다 린지 동참 하고 다음 릴레이 주자 로 조정 목 대 구 지방 국세청 장,1
2799,2019-11-06,2019,11,6,NSP통신,경북 한국 주택 금융 공사 협약 대출 금액 5000만원 한도 이자 전액 감다 최병수 기자 DGB 대구 은행 139130 6일 부터 경북 도민 중 졸 중소기업 취업 청년 주거 안정 금융 지원 을 도모 위해 청년 행복 주택,1
2800,2021-07-05,2021,7,5,오피니언뉴스,이번 햇살 론 뱅크 출시 에는 13 개 은행 BNK 경남 은행 광주 은행 KB 국민은행 IBK 기업은행 NH 농협 은행 DGB 대구 은행 BNK 부산 은행 SH 수협 은행 신한은행 우리은행 전북 은행 제주 은행 하나은행 참여 26일 1 차로,1
2801,2021-04-30,2021,4,30,내외경제tv,DGB 대구 은행 코로나 19 적극 대응 유공 행정안전부 장관 표창 사진 대구 은행 DGB 대 구 은행 코로나 19 재난 방역 적극 참여 및 지역 사회 원 활동 을 통한 사회 적 기업 으로서의 사회 적 가치 구현 기여 공 을 인정받다,1
2802,2020-02-24,2020,2,24,뉴시스,DGB 대 구 은행 24일 대 적십자 대 구 지사 신종 코로나바이러스 감염증 코로나 19 확산 따르다 지역 위기 극복 을 위해 10억원 을 기부 기부 되다 10억원 대구 광시 5억원 경북 5억원 각각 전달 되다 성금 코로나 19,1
2803,2020-03-19,2020,3,19,연합인포맥스,DGB 대 구 은행 신종 코로나바이러스 감염증 코로나 19 서민 금융 지원 규모 2천억원 한도 로 확대 19일 밝히다 대 구 은행 지난 2월 초 부터 코로나 19 피해 고객 생활 안정 자금 지원 을 위해 새 희망 홀씨 대출,1
2804,2021-03-06,2021,3,6,파이낸셜뉴스,DGB 대 구 은행 코로나 19시 대 언택트 업무 비대 활동 늘어나다 가운데 조직 분위기 활성화 위해 다양하다 직원 격려 행사 실시 하고 있다 6일 밝히다 먼저 DGB 방송 센터 에서 매월 2회 실시 프로그램,1
2805,2020-10-07,2020,10,7,뉴데일리,뉴데일리 강승탁 기자 DGB 대 구 은행 은행 장 임성훈 대한제국 칙령 제 41 호 독도 영 유권 반포 120 주년 을 기념 5일 부터 2020 특판 독도 예금 적금 을 판매 나서다 고객 에게 독도 사랑 의식 을 고취 하고 영토 수호,1
2806,2021-12-01,2021,12,1,아주경제,DGB 대 구 은행 목돈 굳다 기 예금 목돈 만들기 예금 등 상품 금리 최대 040% 포인트 인상 다른 지방 은행 금리 인상 대열 합류 것 보이다 광주 은행 전북 은행 금리 인상 구체 적 사항 을,1
2807,2022-04-13,2022,4,13,경북도민일보,DGB 대 구 은행 재테크 관심 많다 MZ 세대 겨냥 파킹 통장 비상 금 박스 출시 13일 밝히다 나 만의 비상 금 여유 자금 을 똑똑하다 보관 콘셉트 로 출시 되다 비대 전용 상품 비상 금 박스 아무 조건,1
2808,2020-02-06,2020,2,6,대구신문,DGB 대 구 은행 오다 14일 까지 청소년 창의성 확대 IT 인재 육성 을 위해 실시 지역 중학생 IT 체험 교육 참가 접수 받다 6일 밝히다 지난해 1회 차를 실시 호응 을 얻다 올해 진행 돼다 봉무동 소재,1
2809,2020-04-07,2020,4,7,CNB뉴스,▲ CNB 뉴스 CNBNEWS 씨앤비 뉴스 DGB 대구 은행 제조 기업 지원 1000억 포용 금융 실시 사진 대구 은행 제공 DGB 대 구 은행 제조업 을 영위 중인 코로나 19 피해 중소기업 을 위해 1000억원 규모 포용 금융 특별 지원 프로그램 을,1
2810,2019-07-27,2019,7,27,글로벌경제,경영 목표 달성 을 위 혁신 마인드 고취 및 하반기 全 부점 역량 결집 DGB 대 구 은행 은행 장 김태오 26일 금 임원 및 부점 장 370 여명 참석 가운데 2019년 하반기 전국 부점 장 회의 경북 도청 동락 관 에서,1
2811,2021-12-02,2021,12,2,뉴스핌,DGB 대 구 은행 마이 데이터 기반 개인 자산 관리 서비스 오픈 2일 밝히다 이르다 기념 5 성 급 호텔 숙박 권 스마트 워치 등 을 매일 추첨 증정 기념 이벤트 실시 통합 되다 금융 데이터 확보 하고 축적,1
2812,2021-01-31,2021,1,31,청년일보,DGB 대구 은행 NH 농협 은행 등 기업 단체 시민 을 위해 핫팩 등 을 후원 포항시 관계자   가족 이웃 안전 을 위해 진단 검사 동참 해주다 것 을 당부 ◆ 울산 서 가족 간 전파 로 코로나 19 6 명 확진 누적 937 명,1
2813,2022-03-18,2022,3,18,CNB뉴스,▲ CNB 씨앤 비시 앤비 CNB 뉴스 씨 앤비 뉴스 DGB 대 구 은행 은행 장 임성훈 온라인 담보 대출 비교 플랫폼 담비 통해 DGB 대 구 은행 무 방문 전세 자금 대출 을 판매 밝히다 사진 DGB 대구 은행 제공 DGB 대구 은행,1
2814,2020-01-29,2020,1,29,미디어펜,DGB 대 구 은행 수성동 본점 에서 대 적십자사 대 구 지사 경북 지사 2020년 적십자 회비 7000만원 을 전달 29일 밝히다 사진 DGB 대구 은행 지역 사랑 나눔 나서다 있다 DGB 대 구 은행 매년 적십자 특별 회비,1
2815,2020-04-06,2020,4,6,뉴스토마토,금융 계 열 사 증권 생명 캐피탈 자산운용 최고경영자 같다 기간 월급 30% DGB 금융 및 대구 은행 임원 월급 20% 반납 키로 반납 급여 중소기업 및 소 상공 을 포함 지역 취약 계층 을,-1
2816,2020-03-17,2020,3,17,브레이크뉴스,DGB 대 구 은행 은행 장 김태오 카페 영화 편의점 물론 다양하다 잡화 점 에서 특화된 할인 서비스 받다 수 있다 똑똑하다 즐거움 가득 똑디 체크카드 출시 하고 출시 기념 이벤트 실시 17일 밝히다,1
2817,2020-02-17,2020,2,17,디지털데일리,DGB 대 구 은행 은행 장 김태오 해외여행 대중화 따르다 꾸준하다 증가 외화 환전 수요 대응 하고 환전 고객 편의 성 제 위해 외화 ATM 을 운영 예정 이라고 밝히다 DGB 외화 ATM 대구 국제공항 청사 1 층,1
2818,2019-07-01,2019,7,1,뉴스웍스,DGB 대 구 은행 과는 기존   아이 M 뱅크 업그레이드 하반기 출시 예정   아이 M 샵 을 통해 엠케어 주요 서비스 진료 예약 및 예약 조회   의료 비 수납 등 기능 제공 을 위 협력 을 진행 중이 신한카드 와는 엠 케어,1
2819,2019-05-09,2019,5,9,경북도민일보,DGB 대구 은행 경 산사 랑 봉사 단 어르신 함께 사랑 밥상 행사 모습 DGB 대구 은행 경 산사 랑 봉사 단 지난 8일 어버이날 을 맞다 자매 결 연 마을 경산시 용성면 용다 마을 회관 에서 봉사 단원 10 여명 함께,1
2820,2019-10-11,2019,10,11,글로벌경제,2019년 90억원 통 크다 출연 소상 공인 특별 보증 대출 지원 DGB 대 구 은행 은행 장 김태오 대구 신용 보증 재단 이사장 이찬희 10일 대구 신용 보증 재단 본점 에서 대구 소 기업 소 상공 금융 지원 업무 협약 을 체결,1
2821,2020-05-04,2020,5,4,서울파이낸스,특히 DGB 금융 그룹 코로나 19 피해 집중 되다 대구 경북 지역 을 기반 있다 대 구 은행 중소기업 소호 개인 사업자 대출 비중 높다 따르다 충격 한층 크다 것 예상 되다 이렇다 가운데 최근 지방,-1
2822,2020-12-02,2020,12,2,신아일보,후 원금 전액 DGB 대구 은행 직원 급여 중   1% 공제   조성 김정원 대구 은행 지부 노조 위원장 DGB 대구 은행 직원 직접 참여 로 마련 되다 성금 자라나다 우리 아이 건강하다 성장 도움 돼다,1
2823,2020-08-20,2020,8,20,업다운뉴스,SK 텔레콤 DGB 대 구 은행 손잡다 다음 달 중순 업계 최초 로 5 G 양자 보안 기술 을 적용 모바일 뱅킹 서비스 앱 IM 뱅 크다 선보이다 SK 텔레콤 양사 세계 최초 로 5 G 스마트폰 에서 양자 보안 기반 금융 서비스,1
2824,2021-02-17,2021,2,17,연합인포맥스,DGB 대 구 은행 각종 금융 거래 시 여권 을 신분증 사용 수 있다 여권 진위 확인 서비스 시행 17일 밝히다 대구 은행 이용 고객 IM 뱅크 에서 비대 실명 확인 업무 때 여권 을 금융 거래 신분증 대신,1
2825,2020-10-27,2020,10,27,CNB뉴스,행정안전부 자료 따르다 전국 에서 최초 로 민간 건축물 인증 을 획득 건축물 DGB 대구 은행 수성동 본점 2019년 6월 이다 인증 원 사업 을 시작 지난해 부터 올해 10월 15일 까지 전국 민간 건축물 인증 획득 건축물,1
2826,2021-12-07,2021,12,7,노컷뉴스,대 구 경실련 이번 비리 혐의 박 규 전 행 장 비리 사태 이후 대구 은행 등 DGB 금융 지주 구성원 부패 방지 노력 성과 물 거품 만들다 DGB 금융 지주 대구 은행 등 계열 사들이다 전 사적 구축 하고 있다,-1
2827,2019-11-06,2019,11,6,경북매일신문,DGB 대 구 은행 청년 행복 주택 디딤돌 사업 전 세 대출 경북 형 을 시행 6일 밝히다 상품 올해 8월 DGB 대 구 은행 경북 주택 금융 공사 협약 체결 청년 행복 주택 디딤돌 사업 하나로 출시 돼다 고등학교,1
2828,2022-03-28,2022,3,28,머니투데이,DGB 대 구 은행 한도 제한 신청 기간 축소 1 주택 비대 대출 신청 제한 등 전세 대출 관련 규제 완화 동시 금리 인하 대 구 은행 전세 대출 실수 요 감안 지난해 부터 시행 전세 대출 취급 관련,1
2829,2021-07-25,2021,7,25,이데일리,다음 달 17일 에는 KB 국민은행 광주 은행 수협 은행 등 9월 27일 에는 DGB 대구 은행 신한은행 우리은행 제주 은행 하나은행 에서 출시 되다 대출 한도 최저 500만원 에서 최대 2000만원 끄다 대출 금리 연 49% 8% 대다,1
2830,2021-04-26,2021,4,26,공감신문,▲ DGB 대구 은행 본점 DGB 대 구 은행 내달 9일 까지 경력 전문직 공개 채용 을 실시 26일 밝히다 모집 분야 기술 신용 평가 경영 컨설턴트 UI 디자이너 UXUI 기획 이다 경력 전문직 만큼 각 부분 별 재직 경험 직무,1
2831,2020-06-10,2020,6,10,경북도민일보,사진 DGB 대구 은행 제공 DGB 대 구 은행 베트남 중앙은행 SBV 로부터 호치민 지점 개점 본인 승인 서 Official Letter 받다 10일 밝히다 2014년 사무소 개다 2016년 지점 설립 허가 신청 후 4 여 년 만에 이뤄지다 것,1
2832,2021-10-05,2021,10,5,국제뉴스,DGB 대구 은행 본점 전경 DGB 대 구 은행 은행 장 임성훈 기업 친환경 사회 지배구조 Environmental Social and Governance ESG 책임 경영 혁신 이벤트 창립 54 주년 을 기념 10월 달 간 실시 ▲ 인증 및 참여 방법 ESG,1
2833,2020-09-30,2020,9,30,영남일보,DGB 대 구 은행 임성훈 체제 출범 DGB 대 구 은행 29일 본점 9 층 회의실 에서 주주총회 열다 임성훈 〈 사진 〉 부행 장 을 13 대다 은행 장 선임 밝히다 임성훈 행 장 임기 2022년 12월 31일 까지다 이로써,1
2834,2020-05-08,2020,5,8,매일신문,DGB 대 구 은행 부동산 중개 플랫폼 알다 협력 은행 앱 설치 없이 알다 앱 에서 전세 대출 한도 확인 비대 대출 연 계 서비스 실시 8일 밝히다 알다 2015년 런칭 아파트 정보 전문 플랫폼 이다 현재 까지,1
2835,2021-07-15,2021,7,15,쿠키뉴스,14일 DGB 대구 은행 본점 에서 진행 되다 정보보호 실천 캠페인 에서 임성훈 대 구 은행 장 왼쪽 정보보호 최고 책임자 CISO 이상근 상무 직원 에게 안내 장 기념품 을 전달 하고 있다 DGB 금융 그룹 제공 20210715,1
2836,2021-02-10,2021,2,10,대한금융신문,업계 대 구 은행 이나 부산 은행 경우 2 번 이나 명예퇴직 을 실시 대손 충담 금 을 추가 로 쌓다 정도 로 견고하다 모습 을 보이다 것 비교 되다 분석 이다 DGB 금융 그룹 회장 김태오 지난해 지배 주 주지 분,1
2837,2020-06-02,2020,6,2,대구신문,시 지난 3월 16일 DGB 대 구 은행 대구 사랑 상품권 발행 및 운영 관 업무 협약 을 체결 하고 지역 상생 모델 상품권 개발 박차 가해 오다 당초 하반기 발행 일정 을 코로나 19 로 침체 되다 지역 경기 회복 을 위해,1
2838,2020-12-22,2020,12,22,조세일보,DGB 대 구 은행 22일 부터 오픈 뱅킹 을 확대 실시 IM 뱅크 어플 을 통해 중앙회 수협 신협 새마을금고 산림조합 우체국 증권사 17 개 계좌 조회 잔액 거래 내 역 및 이체 가능하다 밝히다 지난 2019년 하나 앱,1
2839,2020-12-17,2020,12,17,이뉴스투데이,DGB 대 구 은행 기업 인터넷 모바일 뱅킹 서비스 전면 개편 17일 밝히다 언택트 시대 급변 디지털 환경 맞추다 이번 서비스 개편   기업 경영 지원 강화 고객 만족도 향상 중점 을 두다 구체 적 내용,1
2840,2019-12-24,2019,12,24,연합뉴스,민영규 특파원 DGB 대구 은행 베트남 호찌민 사무소 최근 베트남 중앙은행 으로부터 호찌민 지점 개설 예비 승인 을 받다 24일 밝히다 호찌민 지점 개설 허가 신청 지다 3년 6 개월 만이 따르다 대 구 은행,1
2841,2020-03-28,2020,3,28,시사저널이코노미,DGB 금융 및 DGB 대 구 은행 경 영진 사주 매입 동참 올해   매입 사주 및 우리 사주   약 8만 여주 달 DGB 금융 직원 대 내외   책임 경영 을 강조 사주 매입 것 알려지다,1
2842,2020-07-27,2020,7,27,아주경제,DGB 대 구 은행 대 적십자사 대구 지사 저 소득세 대 도시락 350 개 지원 이인수 기자 sinyong 67 ajunewscom 사진 우측 에서 번째 대 적십자사 대구 지사 송준기 회장 이며 좌측 대 적십자사 봉 사회,1
2843,2021-11-16,2021,11,16,경북매일신문,DGB 대 구 은행 은행 장 임성훈 지역 자영 업자 소 상공 경영 지원 및 지역 경제 활성화 위해 개 소한 어깨동무 종합 원 센터 200 여건 이르다 컨설팅 을 진행 좋다 반응 을 얻다 있다 대구 수성동 본점 DPLEX,1
2844,2021-04-08,2021,4,8,서울신문,대구시 경북 대 구 은행 8일 DGB 대구 은행 본점 에서 코로나 19 로 침체 되다 대구 경북 지역 관광지 활 력 을 불어 넣기 위해 대 구 은행 새롭다 출시 적금 상품 을 공동 홍보 하고 향후 마케팅 상호 협력 및 협의 회,1
